sample_id,strain1,strain2,chrom,start,end,length
SMI006-K04-B02-M02,0,2,Pf3D7_13_v3,77901,1103578,1025677
SMI006-K04-B02-M02,0,2,Pf3D7_13_v3,1891015,2408374,517359
SMI006-K04-B02-M02,0,2,Pf3D7_14_v3,336220,918720,582500
SMI006-K04-B02-M02,0,2,Pf3D7_14_v3,2231863,2733656,501793
SMI006-K04-B02-M02,0,2,Pf3D7_14_v3,3127658,3255607,127949
SMI006-K04-B02-M02,1,2,Pf3D7_01_v3,95518,178474,82956
SMI006-K04-B02-M02,1,2,Pf3D7_01_v3,472576,496805,24229
SMI006-K04-B02-M02,1,2,Pf3D7_02_v3,166372,805840,639468
SMI006-K04-B02-M02,1,2,Pf3D7_03_v3,357947,362531,4584
SMI006-K04-B02-M02,1,2,Pf3D7_03_v3,501876,509618,7742
SMI006-K04-B02-M02,1,2,Pf3D7_04_v3,147659,863561,715902
SMI006-K04-B02-M02,1,2,Pf3D7_04_v3,901771,902548,777
SMI006-K04-B02-M02,1,2,Pf3D7_04_v3,1100339,1143965,43626
SMI006-K04-B02-M02,1,2,Pf3D7_05_v3,39872,391101,351229
SMI006-K04-B02-M02,1,2,Pf3D7_05_v3,615300,669642,54342
SMI006-K04-B02-M02,1,2,Pf3D7_05_v3,951120,1204155,253035
SMI006-K04-B02-M02,1,2,Pf3D7_06_v3,116607,1294070,1177463
SMI006-K04-B02-M02,1,2,Pf3D7_07_v3,77194,410132,332938
SMI006-K04-B02-M02,1,2,Pf3D7_07_v3,619957,1380526,760569
SMI006-K04-B02-M02,1,2,Pf3D7_08_v3,75691,1031401,955710
SMI006-K04-B02-M02,1,2,Pf3D7_08_v3,1167918,1278610,110692
SMI006-K04-B02-M02,1,2,Pf3D7_08_v3,1315811,1364499,48688
SMI006-K04-B02-M02,1,2,Pf3D7_09_v3,82153,152398,70245
SMI006-K04-B02-M02,1,2,Pf3D7_09_v3,159227,370705,211478
SMI006-K04-B02-M02,1,2,Pf3D7_09_v3,850094,1472334,622240
SMI006-K04-B02-M02,1,2,Pf3D7_10_v3,70764,1254230,1183466
SMI006-K04-B02-M02,1,2,Pf3D7_10_v3,1394114,1570149,176035
SMI006-K04-B02-M02,1,2,Pf3D7_11_v3,110641,1375053,1264412
SMI006-K04-B02-M02,1,2,Pf3D7_12_v3,382400,726602,344202
SMI006-K04-B02-M02,1,2,Pf3D7_12_v3,892467,2155095,1262628
SMI006-K04-B02-M02,1,2,Pf3D7_13_v3,77901,106161,28260
SMI006-K04-B02-M02,1,2,Pf3D7_13_v3,1103578,2575636,1472058
SMI006-K04-B02-M02,1,2,Pf3D7_14_v3,336220,2231863,1895643
SMI006-K04-B02-M02,1,2,Pf3D7_14_v3,2733656,3127658,394002
SMI007-K04-B01-M01,0,1,Pf3D7_02_v3,434163,805840,371677
SMI007-K04-B01-M01,0,1,Pf3D7_03_v3,562561,1002946,440385
SMI007-K04-B01-M01,0,1,Pf3D7_04_v3,91817,255939,164122
SMI007-K04-B01-M01,0,1,Pf3D7_04_v3,615475,650240,34765
SMI007-K04-B01-M01,0,1,Pf3D7_04_v3,1130657,1143965,13308
SMI007-K04-B01-M01,0,1,Pf3D7_05_v3,39872,144161,104289
SMI007-K04-B01-M01,0,1,Pf3D7_05_v3,288857,610054,321197
SMI007-K04-B01-M01,0,1,Pf3D7_06_v3,542924,765398,222474
SMI007-K04-B01-M01,0,1,Pf3D7_06_v3,1111651,1289167,177516
SMI007-K04-B01-M01,0,1,Pf3D7_08_v3,1278610,1364499,85889
SMI007-K04-B01-M01,0,1,Pf3D7_09_v3,82153,417453,335300
SMI007-K04-B01-M01,0,1,Pf3D7_09_v3,1204326,1472334,268008
SMI007-K04-B01-M01,0,1,Pf3D7_10_v3,70764,108293,37529
SMI007-K04-B01-M01,0,1,Pf3D7_11_v3,535357,1294584,759227
SMI007-K04-B01-M01,0,1,Pf3D7_11_v3,1295033,1295487,454
SMI007-K04-B01-M01,0,1,Pf3D7_12_v3,382400,733520,351120
SMI007-K04-B01-M01,0,1,Pf3D7_13_v3,106085,2046191,1940106
SMI007-K04-B01-M01,0,1,Pf3D7_13_v3,2575636,2788579,212943
SMI007-K04-B01-M01,0,1,Pf3D7_14_v3,35796,377103,341307
SMI007-K04-B01-M01,0,1,Pf3D7_14_v3,918720,2231863,1313143
SMI007-K04-B01-M01,0,2,Pf3D7_04_v3,766795,796416,29621
SMI007-K04-B01-M01,0,2,Pf3D7_04_v3,999012,1130657,131645
SMI007-K04-B01-M01,0,2,Pf3D7_05_v3,236079,288857,52778
SMI007-K04-B01-M01,0,2,Pf3D7_05_v3,610054,925815,315761
SMI007-K04-B01-M01,0,2,Pf3D7_06_v3,765398,1111651,346253
SMI007-K04-B01-M01,0,2,Pf3D7_07_v3,620660,1380526,759866
SMI007-K04-B01-M01,0,2,Pf3D7_08_v3,75691,83708,8017
SMI007-K04-B01-M01,0,2,Pf3D7_08_v3,117802,424720,306918
SMI007-K04-B01-M01,0,2,Pf3D7_08_v3,1109232,1227962,118730
SMI007-K04-B01-M01,0,2,Pf3D7_09_v3,417453,1204326,786873
SMI007-K04-B01-M01,0,2,Pf3D7_11_v3,1294584,1295033,449
SMI007-K04-B01-M01,0,2,Pf3D7_11_v3,1978659,2003008,24349
SMI007-K04-B01-M01,0,2,Pf3D7_12_v3,61435,382400,320965
SMI007-K04-B01-M01,0,2,Pf3D7_12_v3,929131,2155095,1225964
SMI007-K04-B01-M01,0,2,Pf3D7_13_v3,77901,106085,28184
SMI007-K04-B01-M01,0,2,Pf3D7_14_v3,377103,495013,117910
SMI007-K04-B01-M01,0,2,Pf3D7_14_v3,2231863,3255607,1023744
SMI007-K04-B01-M01,0,3,Pf3D7_01_v3,95518,567657,472139
SMI007-K04-B01-M01,0,3,Pf3D7_02_v3,109248,434163,324915
SMI007-K04-B01-M01,0,3,Pf3D7_02_v3,805840,862030,56190
SMI007-K04-B01-M01,0,3,Pf3D7_03_v3,71040,562561,491521
SMI007-K04-B01-M01,0,3,Pf3D7_04_v3,255939,615475,359536
SMI007-K04-B01-M01,0,3,Pf3D7_04_v3,650240,766795,116555
SMI007-K04-B01-M01,0,3,Pf3D7_04_v3,796416,999012,202596
SMI007-K04-B01-M01,0,3,Pf3D7_05_v3,144161,236079,91918
SMI007-K04-B01-M01,0,3,Pf3D7_05_v3,925815,1321074,395259
SMI007-K04-B01-M01,0,3,Pf3D7_06_v3,74373,542924,468551
SMI007-K04-B01-M01,0,3,Pf3D7_06_v3,1289167,1294070,4903
SMI007-K04-B01-M01,0,3,Pf3D7_07_v3,77194,620660,543466
SMI007-K04-B01-M01,0,3,Pf3D7_08_v3,83708,117802,34094
SMI007-K04-B01-M01,0,3,Pf3D7_08_v3,424720,1109232,684512
SMI007-K04-B01-M01,0,3,Pf3D7_08_v3,1227962,1278610,50648
SMI007-K04-B01-M01,0,3,Pf3D7_10_v3,108293,1570149,1461856
SMI007-K04-B01-M01,0,3,Pf3D7_11_v3,110641,535357,424716
SMI007-K04-B01-M01,0,3,Pf3D7_11_v3,1295487,1978659,683172
SMI007-K04-B01-M01,0,3,Pf3D7_12_v3,733520,929131,195611
SMI007-K04-B01-M01,0,3,Pf3D7_13_v3,2046191,2575636,529445
SMI007-K04-B01-M01,0,3,Pf3D7_14_v3,495013,918720,423707
SMI007-K04-B01-M01,1,2,Pf3D7_01_v3,95518,567657,472139
SMI007-K04-B01-M01,1,2,Pf3D7_02_v3,109248,434163,324915
SMI007-K04-B01-M01,1,2,Pf3D7_02_v3,805840,862030,56190
SMI007-K04-B01-M01,1,2,Pf3D7_03_v3,71040,562561,491521
SMI007-K04-B01-M01,1,2,Pf3D7_04_v3,255939,615475,359536
SMI007-K04-B01-M01,1,2,Pf3D7_04_v3,650240,766795,116555
SMI007-K04-B01-M01,1,2,Pf3D7_04_v3,796416,999012,202596
SMI007-K04-B01-M01,1,2,Pf3D7_05_v3,144161,236079,91918
SMI007-K04-B01-M01,1,2,Pf3D7_05_v3,925815,1321074,395259
SMI007-K04-B01-M01,1,2,Pf3D7_06_v3,74373,542924,468551
SMI007-K04-B01-M01,1,2,Pf3D7_06_v3,1289167,1294070,4903
SMI007-K04-B01-M01,1,2,Pf3D7_07_v3,77194,620660,543466
SMI007-K04-B01-M01,1,2,Pf3D7_08_v3,83708,117802,34094
SMI007-K04-B01-M01,1,2,Pf3D7_08_v3,424720,1109232,684512
SMI007-K04-B01-M01,1,2,Pf3D7_08_v3,1227962,1278610,50648
SMI007-K04-B01-M01,1,2,Pf3D7_10_v3,108293,1570149,1461856
SMI007-K04-B01-M01,1,2,Pf3D7_11_v3,110641,535357,424716
SMI007-K04-B01-M01,1,2,Pf3D7_11_v3,1295487,1978659,683172
SMI007-K04-B01-M01,1,2,Pf3D7_12_v3,733520,929131,195611
SMI007-K04-B01-M01,1,2,Pf3D7_13_v3,2046191,2575636,529445
SMI007-K04-B01-M01,1,2,Pf3D7_14_v3,495013,918720,423707
SMI007-K04-B01-M01,1,3,Pf3D7_04_v3,766795,796416,29621
SMI007-K04-B01-M01,1,3,Pf3D7_04_v3,999012,1130657,131645
SMI007-K04-B01-M01,1,3,Pf3D7_05_v3,236079,288857,52778
SMI007-K04-B01-M01,1,3,Pf3D7_05_v3,610054,925815,315761
SMI007-K04-B01-M01,1,3,Pf3D7_06_v3,765398,1111651,346253
SMI007-K04-B01-M01,1,3,Pf3D7_07_v3,620660,1380526,759866
SMI007-K04-B01-M01,1,3,Pf3D7_08_v3,75691,83708,8017
SMI007-K04-B01-M01,1,3,Pf3D7_08_v3,117802,424720,306918
SMI007-K04-B01-M01,1,3,Pf3D7_08_v3,1109232,1227962,118730
SMI007-K04-B01-M01,1,3,Pf3D7_09_v3,417453,1204326,786873
SMI007-K04-B01-M01,1,3,Pf3D7_11_v3,1294584,1295033,449
SMI007-K04-B01-M01,1,3,Pf3D7_11_v3,1978659,2003008,24349
SMI007-K04-B01-M01,1,3,Pf3D7_12_v3,61435,382400,320965
SMI007-K04-B01-M01,1,3,Pf3D7_12_v3,929131,2155095,1225964
SMI007-K04-B01-M01,1,3,Pf3D7_13_v3,77901,106085,28184
SMI007-K04-B01-M01,1,3,Pf3D7_14_v3,377103,495013,117910
SMI007-K04-B01-M01,1,3,Pf3D7_14_v3,2231863,3255607,1023744
SMI007-K04-B01-M01,2,3,Pf3D7_02_v3,434163,805840,371677
SMI007-K04-B01-M01,2,3,Pf3D7_03_v3,562561,1002946,440385
SMI007-K04-B01-M01,2,3,Pf3D7_04_v3,91817,255939,164122
SMI007-K04-B01-M01,2,3,Pf3D7_04_v3,615475,650240,34765
SMI007-K04-B01-M01,2,3,Pf3D7_04_v3,1130657,1143965,13308
SMI007-K04-B01-M01,2,3,Pf3D7_05_v3,39872,144161,104289
SMI007-K04-B01-M01,2,3,Pf3D7_05_v3,288857,610054,321197
SMI007-K04-B01-M01,2,3,Pf3D7_06_v3,542924,765398,222474
SMI007-K04-B01-M01,2,3,Pf3D7_06_v3,1111651,1289167,177516
SMI007-K04-B01-M01,2,3,Pf3D7_08_v3,1278610,1364499,85889
SMI007-K04-B01-M01,2,3,Pf3D7_09_v3,82153,417453,335300
SMI007-K04-B01-M01,2,3,Pf3D7_09_v3,1204326,1472334,268008
SMI007-K04-B01-M01,2,3,Pf3D7_10_v3,70764,108293,37529
SMI007-K04-B01-M01,2,3,Pf3D7_11_v3,535357,1294584,759227
SMI007-K04-B01-M01,2,3,Pf3D7_11_v3,1295033,1295487,454
SMI007-K04-B01-M01,2,3,Pf3D7_12_v3,382400,733520,351120
SMI007-K04-B01-M01,2,3,Pf3D7_13_v3,106085,2046191,1940106
SMI007-K04-B01-M01,2,3,Pf3D7_13_v3,2575636,2788579,212943
SMI007-K04-B01-M01,2,3,Pf3D7_14_v3,35796,377103,341307
SMI007-K04-B01-M01,2,3,Pf3D7_14_v3,918720,2231863,1313143
SMI008-K04-B03-M03,0,1,Pf3D7_01_v3,95518,567657,472139
SMI008-K04-B03-M03,0,1,Pf3D7_02_v3,109248,862030,752782
SMI008-K04-B03-M03,0,1,Pf3D7_03_v3,71040,241146,170106
SMI008-K04-B03-M03,0,1,Pf3D7_03_v3,654499,1002946,348447
SMI008-K04-B03-M03,0,1,Pf3D7_04_v3,91817,255939,164122
SMI008-K04-B03-M03,0,1,Pf3D7_04_v3,528936,832042,303106
SMI008-K04-B03-M03,0,1,Pf3D7_04_v3,929397,1143965,214568
SMI008-K04-B03-M03,0,1,Pf3D7_05_v3,39872,1204155,1164283
SMI008-K04-B03-M03,0,1,Pf3D7_05_v3,1316719,1321074,4355
SMI008-K04-B03-M03,0,1,Pf3D7_06_v3,74373,796597,722224
SMI008-K04-B03-M03,0,1,Pf3D7_06_v3,884526,1287766,403240
SMI008-K04-B03-M03,0,1,Pf3D7_07_v3,150143,197008,46865
SMI008-K04-B03-M03,0,1,Pf3D7_07_v3,204876,488471,283595
SMI008-K04-B03-M03,0,1,Pf3D7_07_v3,619957,1380526,760569
SMI008-K04-B03-M03,0,1,Pf3D7_08_v3,75691,469245,393554
SMI008-K04-B03-M03,0,1,Pf3D7_08_v3,475591,1239302,763711
SMI008-K04-B03-M03,0,1,Pf3D7_08_v3,1278610,1364499,85889
SMI008-K04-B03-M03,0,1,Pf3D7_09_v3,82153,203070,120917
SMI008-K04-B03-M03,0,1,Pf3D7_09_v3,416031,1472334,1056303
SMI008-K04-B03-M03,0,1,Pf3D7_10_v3,70764,1570149,1499385
SMI008-K04-B03-M03,0,1,Pf3D7_11_v3,110641,1294843,1184202
SMI008-K04-B03-M03,0,1,Pf3D7_11_v3,1375053,2003008,627955
SMI008-K04-B03-M03,0,1,Pf3D7_12_v3,61435,2155095,2093660
SMI008-K04-B03-M03,0,1,Pf3D7_13_v3,77901,1359289,1281388
SMI008-K04-B03-M03,0,1,Pf3D7_13_v3,1891015,2788579,897564
SMI008-K04-B03-M03,0,1,Pf3D7_14_v3,35796,1562642,1526846
SMI008-K04-B03-M03,0,1,Pf3D7_14_v3,1657395,2164225,506830
SMI008-K04-B03-M03,0,1,Pf3D7_14_v3,2231863,3043747,811884
SMI008-K04-B03-M03,0,1,Pf3D7_14_v3,3125454,3255607,130153
SMI009-K04-B03-M01,0,1,Pf3D7_01_v3,180068,567657,387589
SMI009-K04-B03-M01,0,1,Pf3D7_02_v3,109248,805840,696592
SMI009-K04-B03-M01,0,1,Pf3D7_04_v3,255939,830755,574816
SMI009-K04-B03-M01,0,1,Pf3D7_04_v3,1137058,1143965,6907
SMI009-K04-B03-M01,0,1,Pf3D7_05_v3,39872,92082,52210
SMI009-K04-B03-M01,0,1,Pf3D7_05_v3,796714,1171322,374608
SMI009-K04-B03-M01,0,1,Pf3D7_06_v3,284496,967350,682854
SMI009-K04-B03-M01,0,1,Pf3D7_06_v3,1111651,1289167,177516
SMI009-K04-B03-M01,0,1,Pf3D7_08_v3,1278610,1364499,85889
SMI009-K04-B03-M01,0,1,Pf3D7_09_v3,82153,203308,121155
SMI009-K04-B03-M01,0,1,Pf3D7_09_v3,900277,1472334,572057
SMI009-K04-B03-M01,0,1,Pf3D7_10_v3,70764,238016,167252
SMI009-K04-B03-M01,0,1,Pf3D7_10_v3,444064,1254230,810166
SMI009-K04-B03-M01,0,1,Pf3D7_11_v3,408413,694933,286520
SMI009-K04-B03-M01,0,1,Pf3D7_12_v3,63177,382400,319223
SMI009-K04-B03-M01,0,1,Pf3D7_12_v3,817280,907264,89984
SMI009-K04-B03-M01,0,1,Pf3D7_13_v3,2575636,2788579,212943
SMI009-K04-B03-M01,0,1,Pf3D7_14_v3,35796,877704,841908
SMI009-K04-B03-M01,0,1,Pf3D7_14_v3,918720,3124899,2206179
SMI011-K04-B01-M02,0,1,Pf3D7_01_v3,95518,567657,472139
SMI011-K04-B01-M02,0,1,Pf3D7_02_v3,109248,468251,359003
SMI011-K04-B01-M02,0,1,Pf3D7_03_v3,152653,510722,358069
SMI011-K04-B01-M02,0,1,Pf3D7_04_v3,255939,925583,669644
SMI011-K04-B01-M02,0,1,Pf3D7_04_v3,1042880,1143965,101085
SMI011-K04-B01-M02,0,1,Pf3D7_05_v3,39872,1263168,1223296
SMI011-K04-B01-M02,0,1,Pf3D7_06_v3,681253,833542,152289
SMI011-K04-B01-M02,0,1,Pf3D7_06_v3,1115191,1182560,67369
SMI011-K04-B01-M02,0,1,Pf3D7_07_v3,477049,477426,377
SMI011-K04-B01-M02,0,1,Pf3D7_07_v3,619957,1129144,509187
SMI011-K04-B01-M02,0,1,Pf3D7_07_v3,1326844,1380526,53682
SMI011-K04-B01-M02,0,1,Pf3D7_08_v3,75691,1278610,1202919
SMI011-K04-B01-M02,0,1,Pf3D7_08_v3,1313796,1364499,50703
SMI011-K04-B01-M02,0,1,Pf3D7_09_v3,82153,416031,333878
SMI011-K04-B01-M02,0,1,Pf3D7_09_v3,1214930,1472334,257404
SMI011-K04-B01-M02,0,1,Pf3D7_10_v3,70764,74759,3995
SMI011-K04-B01-M02,0,1,Pf3D7_10_v3,700215,1254230,554015
SMI011-K04-B01-M02,0,1,Pf3D7_10_v3,1399091,1570149,171058
SMI011-K04-B01-M02,0,1,Pf3D7_11_v3,110641,778298,667657
SMI011-K04-B01-M02,0,1,Pf3D7_11_v3,796591,999375,202784
SMI011-K04-B01-M02,0,1,Pf3D7_11_v3,1019067,1293971,274904
SMI011-K04-B01-M02,0,1,Pf3D7_11_v3,1295487,2003008,707521
SMI011-K04-B01-M02,0,1,Pf3D7_12_v3,61435,122749,61314
SMI011-K04-B01-M02,0,1,Pf3D7_12_v3,418961,1281594,862633
SMI011-K04-B01-M02,0,1,Pf3D7_12_v3,1341970,1387200,45230
SMI011-K04-B01-M02,0,1,Pf3D7_12_v3,1670700,2145373,474673
SMI011-K04-B01-M02,0,1,Pf3D7_13_v3,150114,953193,803079
SMI011-K04-B01-M02,0,1,Pf3D7_13_v3,1155190,2788579,1633389
SMI011-K04-B01-M02,0,1,Pf3D7_14_v3,35796,40665,4869
SMI011-K04-B01-M02,0,1,Pf3D7_14_v3,407424,918720,511296
SMI011-K04-B01-M02,0,1,Pf3D7_14_v3,1380024,1992946,612922
SMI011-K04-B01-M02,0,1,Pf3D7_14_v3,2020660,2231863,211203
SMI011-K04-B01-M02,0,1,Pf3D7_14_v3,2816765,2886352,69587
SMI011-K04-B01-M02,0,1,Pf3D7_14_v3,3124731,3163741,39010
SMI011-K04-B01-M02,0,2,Pf3D7_01_v3,95518,163071,67553
SMI011-K04-B01-M02,0,2,Pf3D7_02_v3,468251,614624,146373
SMI011-K04-B01-M02,0,2,Pf3D7_03_v3,152653,183105,30452
SMI011-K04-B01-M02,0,2,Pf3D7_03_v3,717928,878750,160822
SMI011-K04-B01-M02,0,2,Pf3D7_04_v3,188719,897099,708380
SMI011-K04-B01-M02,0,2,Pf3D7_04_v3,925583,1042880,117297
SMI011-K04-B01-M02,0,2,Pf3D7_06_v3,681253,833542,152289
SMI011-K04-B01-M02,0,2,Pf3D7_06_v3,1115191,1182560,67369
SMI011-K04-B01-M02,0,2,Pf3D7_06_v3,1287414,1294070,6656
SMI011-K04-B01-M02,0,2,Pf3D7_07_v3,77194,77965,771
SMI011-K04-B01-M02,0,2,Pf3D7_07_v3,981024,1326844,345820
SMI011-K04-B01-M02,0,2,Pf3D7_07_v3,1359829,1380526,20697
SMI011-K04-B01-M02,0,2,Pf3D7_08_v3,75691,1278610,1202919
SMI011-K04-B01-M02,0,2,Pf3D7_08_v3,1313796,1364499,50703
SMI011-K04-B01-M02,0,2,Pf3D7_09_v3,82153,416031,333878
SMI011-K04-B01-M02,0,2,Pf3D7_10_v3,74759,257324,182565
SMI011-K04-B01-M02,0,2,Pf3D7_10_v3,700215,1570149,869934
SMI011-K04-B01-M02,0,2,Pf3D7_11_v3,110641,1019067,908426
SMI011-K04-B01-M02,0,2,Pf3D7_12_v3,122749,382400,259651
SMI011-K04-B01-M02,0,2,Pf3D7_12_v3,418961,942525,523564
SMI011-K04-B01-M02,0,2,Pf3D7_12_v3,1281594,1341970,60376
SMI011-K04-B01-M02,0,2,Pf3D7_12_v3,1387200,2145373,758173
SMI011-K04-B01-M02,0,2,Pf3D7_13_v3,953193,2575636,1622443
SMI011-K04-B01-M02,0,2,Pf3D7_13_v3,2694451,2788579,94128
SMI011-K04-B01-M02,0,2,Pf3D7_14_v3,35796,40665,4869
SMI011-K04-B01-M02,0,2,Pf3D7_14_v3,407424,1380024,972600
SMI011-K04-B01-M02,0,2,Pf3D7_14_v3,2493622,2816765,323143
SMI011-K04-B01-M02,0,2,Pf3D7_14_v3,2886352,3124731,238379
SMI011-K04-B01-M02,0,2,Pf3D7_14_v3,3163741,3255607,91866
SMI011-K04-B01-M02,0,3,Pf3D7_01_v3,95518,567657,472139
SMI011-K04-B01-M02,0,3,Pf3D7_02_v3,109248,468251,359003
SMI011-K04-B01-M02,0,3,Pf3D7_02_v3,805840,862030,56190
SMI011-K04-B01-M02,0,3,Pf3D7_03_v3,71040,152653,81613
SMI011-K04-B01-M02,0,3,Pf3D7_03_v3,183105,878750,695645
SMI011-K04-B01-M02,0,3,Pf3D7_04_v3,188719,1143965,955246
SMI011-K04-B01-M02,0,3,Pf3D7_05_v3,39872,404998,365126
SMI011-K04-B01-M02,0,3,Pf3D7_05_v3,1038517,1119264,80747
SMI011-K04-B01-M02,0,3,Pf3D7_06_v3,681253,833542,152289
SMI011-K04-B01-M02,0,3,Pf3D7_06_v3,1115191,1182560,67369
SMI011-K04-B01-M02,0,3,Pf3D7_07_v3,609762,619957,10195
SMI011-K04-B01-M02,0,3,Pf3D7_08_v3,708827,1113495,404668
SMI011-K04-B01-M02,0,3,Pf3D7_08_v3,1313796,1363211,49415
SMI011-K04-B01-M02,0,3,Pf3D7_09_v3,416031,1472334,1056303
SMI011-K04-B01-M02,0,3,Pf3D7_10_v3,70764,169428,98664
SMI011-K04-B01-M02,0,3,Pf3D7_10_v3,1285388,1570149,284761
SMI011-K04-B01-M02,0,3,Pf3D7_11_v3,110641,778298,667657
SMI011-K04-B01-M02,0,3,Pf3D7_11_v3,796591,999375,202784
SMI011-K04-B01-M02,0,3,Pf3D7_11_v3,1019067,1126102,107035
SMI011-K04-B01-M02,0,3,Pf3D7_12_v3,122749,382400,259651
SMI011-K04-B01-M02,0,3,Pf3D7_12_v3,418961,942525,523564
SMI011-K04-B01-M02,0,3,Pf3D7_12_v3,1281594,1341970,60376
SMI011-K04-B01-M02,0,3,Pf3D7_12_v3,1387200,2145373,758173
SMI011-K04-B01-M02,0,3,Pf3D7_13_v3,953193,1237623,284430
SMI011-K04-B01-M02,0,3,Pf3D7_13_v3,2694451,2788579,94128
SMI011-K04-B01-M02,0,3,Pf3D7_14_v3,35796,40665,4869
SMI011-K04-B01-M02,0,3,Pf3D7_14_v3,407424,1380024,972600
SMI011-K04-B01-M02,0,3,Pf3D7_14_v3,1544403,1992946,448543
SMI011-K04-B01-M02,0,3,Pf3D7_14_v3,2020660,2886352,865692
SMI011-K04-B01-M02,0,3,Pf3D7_14_v3,3124731,3163741,39010
SMI011-K04-B01-M02,1,2,Pf3D7_01_v3,95518,163071,67553
SMI011-K04-B01-M02,1,2,Pf3D7_02_v3,614624,862030,247406
SMI011-K04-B01-M02,1,2,Pf3D7_03_v3,71040,183105,112065
SMI011-K04-B01-M02,1,2,Pf3D7_03_v3,510722,717928,207206
SMI011-K04-B01-M02,1,2,Pf3D7_03_v3,878750,1002946,124196
SMI011-K04-B01-M02,1,2,Pf3D7_04_v3,91817,188719,96902
SMI011-K04-B01-M02,1,2,Pf3D7_04_v3,255939,897099,641160
SMI011-K04-B01-M02,1,2,Pf3D7_05_v3,1263168,1321074,57906
SMI011-K04-B01-M02,1,2,Pf3D7_06_v3,74373,1287414,1213041
SMI011-K04-B01-M02,1,2,Pf3D7_07_v3,77965,477049,399084
SMI011-K04-B01-M02,1,2,Pf3D7_07_v3,477426,619957,142531
SMI011-K04-B01-M02,1,2,Pf3D7_07_v3,981024,1129144,148120
SMI011-K04-B01-M02,1,2,Pf3D7_07_v3,1359829,1380526,20697
SMI011-K04-B01-M02,1,2,Pf3D7_08_v3,75691,1364499,1288808
SMI011-K04-B01-M02,1,2,Pf3D7_09_v3,82153,1214930,1132777
SMI011-K04-B01-M02,1,2,Pf3D7_10_v3,257324,1254230,996906
SMI011-K04-B01-M02,1,2,Pf3D7_10_v3,1399091,1570149,171058
SMI011-K04-B01-M02,1,2,Pf3D7_11_v3,110641,778298,667657
SMI011-K04-B01-M02,1,2,Pf3D7_11_v3,796591,999375,202784
SMI011-K04-B01-M02,1,2,Pf3D7_11_v3,1293971,1295487,1516
SMI011-K04-B01-M02,1,2,Pf3D7_12_v3,382400,942525,560125
SMI011-K04-B01-M02,1,2,Pf3D7_12_v3,1670700,2155095,484395
SMI011-K04-B01-M02,1,2,Pf3D7_13_v3,77901,150114,72213
SMI011-K04-B01-M02,1,2,Pf3D7_13_v3,1155190,2575636,1420446
SMI011-K04-B01-M02,1,2,Pf3D7_13_v3,2694451,2788579,94128
SMI011-K04-B01-M02,1,2,Pf3D7_14_v3,35796,918720,882924
SMI011-K04-B01-M02,1,2,Pf3D7_14_v3,1992946,2020660,27714
SMI011-K04-B01-M02,1,2,Pf3D7_14_v3,2231863,2493622,261759
SMI011-K04-B01-M02,1,3,Pf3D7_01_v3,95518,567657,472139
SMI011-K04-B01-M02,1,3,Pf3D7_02_v3,109248,805840,696592
SMI011-K04-B01-M02,1,3,Pf3D7_03_v3,183105,510722,327617
SMI011-K04-B01-M02,1,3,Pf3D7_03_v3,878750,1002946,124196
SMI011-K04-B01-M02,1,3,Pf3D7_04_v3,91817,188719,96902
SMI011-K04-B01-M02,1,3,Pf3D7_04_v3,255939,925583,669644
SMI011-K04-B01-M02,1,3,Pf3D7_04_v3,1042880,1143965,101085
SMI011-K04-B01-M02,1,3,Pf3D7_05_v3,39872,404998,365126
SMI011-K04-B01-M02,1,3,Pf3D7_05_v3,1038517,1119264,80747
SMI011-K04-B01-M02,1,3,Pf3D7_05_v3,1263168,1321074,57906
SMI011-K04-B01-M02,1,3,Pf3D7_06_v3,74373,1294070,1219697
SMI011-K04-B01-M02,1,3,Pf3D7_07_v3,77194,477049,399855
SMI011-K04-B01-M02,1,3,Pf3D7_07_v3,477426,609762,132336
SMI011-K04-B01-M02,1,3,Pf3D7_07_v3,1129144,1326844,197700
SMI011-K04-B01-M02,1,3,Pf3D7_08_v3,708827,1113495,404668
SMI011-K04-B01-M02,1,3,Pf3D7_08_v3,1278610,1363211,84601
SMI011-K04-B01-M02,1,3,Pf3D7_09_v3,1214930,1472334,257404
SMI011-K04-B01-M02,1,3,Pf3D7_10_v3,70764,74759,3995
SMI011-K04-B01-M02,1,3,Pf3D7_10_v3,169428,700215,530787
SMI011-K04-B01-M02,1,3,Pf3D7_10_v3,1254230,1285388,31158
SMI011-K04-B01-M02,1,3,Pf3D7_10_v3,1399091,1570149,171058
SMI011-K04-B01-M02,1,3,Pf3D7_11_v3,110641,1126102,1015461
SMI011-K04-B01-M02,1,3,Pf3D7_11_v3,1293971,1295487,1516
SMI011-K04-B01-M02,1,3,Pf3D7_12_v3,382400,942525,560125
SMI011-K04-B01-M02,1,3,Pf3D7_12_v3,1670700,2155095,484395
SMI011-K04-B01-M02,1,3,Pf3D7_13_v3,77901,150114,72213
SMI011-K04-B01-M02,1,3,Pf3D7_13_v3,1155190,1237623,82433
SMI011-K04-B01-M02,1,3,Pf3D7_13_v3,2694451,2788579,94128
SMI011-K04-B01-M02,1,3,Pf3D7_14_v3,35796,918720,882924
SMI011-K04-B01-M02,1,3,Pf3D7_14_v3,1544403,2231863,687460
SMI011-K04-B01-M02,1,3,Pf3D7_14_v3,2816765,3255607,438842
